osmid,day,exists_true_image,total_pixel_count,water_pixels,cloud_pixels,water_with_no_clouds_pixels,chl_very_low_pixels,chl_low_pixels,chl_moderate_pixels,chl_high_pixels,chl_very_high_pixels,chl_very_low_area,chl_low_area,chl_moderate_area,chl_high_area,chl_very_high_area,is_valid,total_pixel_area,mci,mci_2
277584,2024-01-04,True,513799,513061.0,38494.0,477782.0,26.0,42.0,0.0,4.0,0.0,650.0,1050.0,0.0,100.0,0.0,True,,315.0,35.5
277584,2024-02-13,True,513799,514922.0,0.0,514922.0,1035.0,13.0,0.0,0.0,0.0,25875.0,325.0,0.0,0.0,0.0,True,,2652.5,265.25
277584,2024-03-24,True,513799,513157.0,0.0,513157.0,18008.0,2139.0,0.0,0.0,0.0,450200.0,53475.0,0.0,0.0,0.0,True,,55715.0,5571.5
277584,2024-05-03,True,513799,510280.0,0.0,510280.0,1381.0,212.0,0.0,0.0,0.0,34525.0,5300.0,0.0,0.0,0.0,True,,4512.5,451.25
277584,2024-06-12,True,513799,456713.0,450016.0,66928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
277584,2024-07-22,True,513799,0.0,519975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
277584,2024-08-31,True,513799,313953.0,519975.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
278303,2024-01-04,True,864677,863270.0,0.0,863270.0,66739.0,78298.0,0.0,0.0,0.0,1668475.0,1957450.0,0.0,0.0,0.0,True,,558337.5,55833.75
278303,2024-02-13,True,864677,855199.0,0.0,855199.0,476.0,634.0,0.0,0.0,0.0,11900.0,15850.0,0.0,0.0,0.0,True,,4360.0,436.0
278303,2024-03-24,True,864677,850268.0,0.0,850268.0,6238.0,4504.0,0.0,0.0,0.0,155950.0,112600.0,0.0,0.0,0.0,True,,38115.0,3811.5
278303,2024-05-03,True,864677,815220.0,0.0,815220.0,866.0,573.0,0.0,0.0,0.0,21650.0,14325.0,0.0,0.0,0.0,True,,5030.0,503.0
278303,2024-06-12,True,864677,711297.0,598410.0,210940.0,337.0,2623.0,1792.0,288.0,4.0,8425.0,65575.0,44800.0,7200.0,100.0,False,,30327.5,3779.75
278303,2024-07-22,True,864677,369769.0,871153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
278303,2024-08-31,True,864677,360258.0,871153.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
278467,2024-01-04,True,333829,291275.0,116207.0,227352.0,6378.0,176285.0,0.0,0.0,0.0,159450.0,4407125.0,0.0,0.0,0.0,False,,897370.0,89737.0
278467,2024-02-13,True,333829,322334.0,0.0,322334.0,63592.0,75619.0,0.0,0.0,0.0,1589800.0,1890475.0,0.0,0.0,0.0,True,,537075.0,53707.5
278467,2024-03-24,True,333829,297296.0,215614.0,114418.0,23754.0,31021.0,0.0,0.0,0.0,593850.0,775525.0,0.0,0.0,0.0,False,,214490.0,21449.0
278467,2024-05-03,True,333829,237236.0,0.0,237236.0,74324.0,36204.0,48.0,4.0,0.0,1858100.0,905100.0,1200.0,100.0,0.0,True,,367230.0,36739.0
278467,2024-06-12,True,333829,312468.0,76648.0,253172.0,185.0,78706.0,2101.0,4.0,0.0,4625.0,1967650.0,52525.0,100.0,0.0,False,,409790.0,41508.25
278467,2024-07-22,True,333829,0.0,344671.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
278467,2024-08-31,True,333829,190118.0,340397.0,4274.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
311633,2024-01-02,True,196032,175026.0,0.0,175026.0,0.0,394.0,0.0,0.0,0.0,0.0,9850.0,0.0,0.0,0.0,True,,1970.0,197.0
311633,2024-02-11,True,196032,172445.0,0.0,172445.0,937.0,597.0,4.0,0.0,0.0,23425.0,14925.0,100.0,0.0,0.0,True,,5357.5,536.75
311633,2024-03-22,True,196032,167105.0,0.0,167105.0,110.0,17493.0,55.0,0.0,0.0,2750.0,437325.0,1375.0,0.0,0.0,True,,88152.5,8829.0
311633,2024-05-01,True,196032,157733.0,0.0,157733.0,744.0,19823.0,21234.0,267.0,0.0,18600.0,495575.0,530850.0,6675.0,0.0,True,,262900.0,31865.5
311633,2024-06-10,True,196032,194499.0,197726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
311633,2024-07-20,True,196032,0.0,197726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
311633,2024-08-29,True,196032,36454.0,197726.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
332072,2024-01-02,True,1039287,1041896.0,666412.0,379687.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
332072,2024-02-11,True,1039287,806740.0,0.0,806740.0,519222.0,114045.0,11262.0,5871.0,918.0,116824950.0,25660125.0,2533950.0,1320975.0,206550.0,True,,18206370.0,1921536.0
332072,2024-03-22,True,1039287,800521.0,339496.0,607387.0,12390.0,123681.0,13252.0,6231.0,124.0,2787750.0,27828225.0,2981700.0,1401975.0,27900.0,False,,7313670.0,820332.0
332072,2024-05-01,True,1039287,669287.0,0.0,669287.0,58330.0,109454.0,19944.0,3747.0,646.0,13124250.0,24627150.0,4487400.0,843075.0,145350.0,True,,7993980.0,893983.5
332072,2024-06-10,True,1039287,563825.0,5350.0,558477.0,126170.0,130419.0,16123.0,6192.0,671.0,28388250.0,29344275.0,3627675.0,1393200.0,150975.0,True,,10428750.0,1151487.0
332072,2024-07-20,True,1039287,629579.0,452958.0,527410.0,56.0,8361.0,594.0,106.0,0.0,12600.0,1881225.0,133650.0,23850.0,0.0,False,,427140.0,45004.5
332072,2024-08-29,True,1039287,51265.0,1042038.0,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
357472,2024-01-05,True,878103,512035.0,0.0,512035.0,79.0,24309.0,136096.0,236441.0,5802.0,7900.0,2430900.0,13609600.0,23644100.0,580200.0,True,,14317590.0,2577441.0
357472,2024-02-14,True,878103,279334.0,896197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
357472,2024-03-25,True,878103,306932.0,0.0,306932.0,7648.0,234151.0,6290.0,755.0,7.0,764800.0,23415100.0,629000.0,75500.0,700.0,True,,4978750.0,507262.0
357472,2024-05-04,True,878103,266535.0,209.0,266535.0,908.0,174280.0,12343.0,7479.0,3247.0,90800.0,17428000.0,1234300.0,747900.0,324700.0,True,,4326480.0,510624.0
357472,2024-06-13,True,878103,3670.0,895672.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
357472,2024-07-23,True,878103,488079.0,896378.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
357472,2024-09-01,True,878103,823223.0,649469.0,232489.0,37.0,281.0,1273.0,8844.0,37292.0,3700.0,28100.0,127300.0,884400.0,3729200.0,False,,2262540.0,673115.0
1579454,2024-01-05,True,1916439,1407210.0,0.0,1407210.0,16897.0,1275890.0,463.0,4.0,0.0,422425.0,31897250.0,11575.0,100.0,0.0,True,,6425205.0,642640.25
1579454,2024-02-14,True,1916439,44744.0,1924706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1579454,2024-03-25,True,1916439,809343.0,0.0,809343.0,88.0,538400.0,133863.0,52601.0,16.0,2200.0,13460000.0,3346575.0,1315025.0,400.0,True,,4222402.5,508351.0
1579454,2024-05-04,True,1916439,654789.0,661957.0,492165.0,315.0,49782.0,171533.0,91265.0,8936.0,7875.0,1244550.0,4288325.0,2281625.0,223400.0,False,,2560545.0,414776.75
1579454,2024-06-13,False,1916439,,,,,,,,,,,,,,False,47910975.0,,
1579454,2024-07-23,True,1916439,0.0,1924706.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1579454,2024-09-01,False,1916439,,,,,,,,,,,,,,False,47910975.0,,
1597740,2024-01-04,True,322727,51113.0,116159.0,42916.0,0.0,4.0,102.0,256.0,0.0,0.0,100.0,2550.0,6400.0,0.0,False,,3345.0,616.0
1597740,2024-02-13,True,322727,14544.0,320982.0,3510.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1597740,2024-03-24,True,322727,8.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1597740,2024-05-03,True,322727,172.0,0.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1597740,2024-06-12,True,322727,20559.0,324678.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1597740,2024-07-22,True,322727,94437.0,319679.0,4999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1597740,2024-08-31,True,322727,69579.0,245552.0,5201.0,8.0,80.0,52.0,4.0,0.0,200.0,2000.0,1300.0,100.0,0.0,False,,850.0,102.0
1601368,2024-01-02,True,324139,278609.0,4373.0,276747.0,227496.0,20616.0,35.0,1.0,0.0,90998400.0,8246400.0,14000.0,400.0,0.0,True,,10753480.0,1075504.0
1601368,2024-02-11,True,324139,259216.0,2496.0,256921.0,39075.0,18647.0,6316.0,127.0,0.0,15630000.0,7458800.0,2526400.0,50800.0,0.0,True,,3833000.0,410596.0
1601368,2024-03-22,True,324139,221780.0,25783.0,197389.0,29377.0,62368.0,6055.0,7060.0,611.0,11750800.0,24947200.0,2422000.0,2824000.0,244400.0,True,,8142920.0,978356.0
1601368,2024-05-01,True,324139,198771.0,2279.0,196493.0,32586.0,40566.0,2124.0,2145.0,5.0,13034400.0,16226400.0,849600.0,858000.0,2000.0,True,,5147800.0,557816.0
1601368,2024-06-10,True,324139,166837.0,295566.0,2511.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1601368,2024-07-20,True,324139,226835.0,199668.0,104367.0,5413.0,30015.0,61.0,0.0,0.0,2165200.0,12006000.0,24400.0,0.0,0.0,False,,2625040.0,262748.0
1601368,2024-08-29,False,324139,,,,,,,,,,,,,,False,129655600.0,,
1606905,2024-01-03,True,39118,39182.0,0.0,39182.0,0.0,0.0,0.0,14250.0,7859.0,0.0,0.0,0.0,356250.0,196475.0,True,,240737.5,59936.0
1606905,2024-02-12,True,39118,38631.0,0.0,38631.0,0.0,0.0,0.0,9075.0,24525.0,0.0,0.0,0.0,226875.0,613125.0,True,,397312.5,116250.0
1606905,2024-03-23,True,39118,37186.0,0.0,37186.0,0.0,0.0,0.0,208.0,19880.0,0.0,0.0,0.0,5200.0,497000.0,True,,250580.0,79936.0
1606905,2024-05-02,True,39118,30426.0,0.0,30426.0,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0.0,0.0,4000.0,True,,2000.0,640.0
1606905,2024-06-11,True,39118,34200.0,39644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1606905,2024-07-21,True,39118,0.0,39644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1606905,2024-08-30,True,39118,2797.0,39644.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1608747,2024-01-02,True,405894,336167.0,274542.0,134715.0,2530.0,36993.0,1323.0,28.0,0.0,63250.0,924825.0,33075.0,700.0,0.0,False,,201492.5,20508.0
1608747,2024-02-11,True,405894,360018.0,185956.0,205091.0,2929.0,35912.0,4.0,0.0,0.0,73225.0,897800.0,100.0,0.0,0.0,False,,186912.5,18692.25
1608747,2024-03-22,True,405894,359514.0,0.0,359514.0,16.0,26612.0,0.0,0.0,0.0,400.0,665300.0,0.0,0.0,0.0,True,,133100.0,13310.0
1608747,2024-05-01,True,405894,355664.0,0.0,355664.0,0.0,16899.0,20.0,0.0,0.0,0.0,422475.0,500.0,0.0,0.0,True,,84645.0,8469.5
1608747,2024-06-10,True,405894,351247.0,0.0,351247.0,8692.0,272694.0,19562.0,2511.0,338.0,217300.0,6817350.0,489050.0,62775.0,8450.0,True,,1561250.0,164456.0
1608747,2024-07-20,True,405894,0.0,410069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1608747,2024-08-29,True,405894,0.0,410069.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1616059,2024-01-03,True,41612,18064.0,42379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1616059,2024-02-12,True,41612,13827.0,0.0,13827.0,0.0,180.0,2696.0,1549.0,0.0,0.0,4500.0,67400.0,38725.0,0.0,True,,36610.0,5884.0
1616059,2024-03-23,True,41612,11451.0,0.0,11451.0,0.0,12.0,85.0,4962.0,85.0,0.0,300.0,2125.0,124050.0,2125.0,True,,51380.0,10355.0
1616059,2024-05-02,True,41612,7784.0,0.0,7784.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1616059,2024-06-11,True,41612,35948.0,35422.0,6957.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1616059,2024-07-21,True,41612,12.0,42379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1616059,2024-08-30,True,41612,0.0,42379.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1623305,2024-01-05,True,49823,47550.0,50155.0,180.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1623305,2024-02-14,True,49823,32951.0,29166.0,15902.0,8.0,434.0,9310.0,452.0,0.0,200.0,10850.0,232750.0,11300.0,0.0,False,,76535.0,10433.0
1623305,2024-03-25,True,49823,32640.0,887.0,32596.0,0.0,148.0,3676.0,18207.0,160.0,0.0,3700.0,91900.0,455175.0,4000.0,True,,212380.0,40804.0
1623305,2024-05-04,True,49823,5141.0,50335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1623305,2024-06-13,True,49823,0.0,50335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1623305,2024-07-23,True,49823,4.0,50335.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1623305,2024-09-01,True,49823,32367.0,0.0,32367.0,0.0,108.0,402.0,21255.0,4180.0,0.0,2700.0,10050.0,531375.0,104500.0,True,,268355.0,59686.0
1624070,2024-01-05,True,1053149,738409.0,558136.0,446518.0,9.0,13994.0,64640.0,164893.0,7704.0,5625.0,8746250.0,40400000.0,103058125.0,4815000.0,False,,57500562.5,10806031.25
1624070,2024-02-14,True,1053149,659294.0,410035.0,452235.0,4909.0,86005.0,108691.0,72972.0,4145.0,3068125.0,53753125.0,67931875.0,45607500.0,2590625.0,False,,50975312.5,7886118.75
1624070,2024-03-25,True,1053149,530342.0,54341.0,518263.0,237.0,46110.0,48546.0,15491.0,73.0,148125.0,28818750.0,30341250.0,9681875.0,45625.0,True,,18776500.0,2573356.25
1624070,2024-05-04,True,1053149,683372.0,138642.0,638233.0,0.0,56.0,84.0,31.0,0.0,0.0,35000.0,52500.0,19375.0,0.0,False,,30500.0,4350.0
1624070,2024-06-13,True,1053149,786784.0,626355.0,320272.0,19.0,52606.0,40835.0,8914.0,1122.0,11875.0,32878750.0,25521875.0,5571250.0,701250.0,False,,16812625.0,2236468.75
1624070,2024-07-23,True,1053149,553526.0,1060457.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1624070,2024-09-01,True,1053149,773062.0,746801.0,288737.0,79.0,37200.0,19041.0,51939.0,18474.0,49375.0,23250000.0,11900625.0,32461875.0,11546250.0,False,,26983000.0,5385868.75
1625556,2024-01-02,True,79114,4427.0,80176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1625556,2024-02-11,False,79114,,,,,,,,,,,,,,False,1977850.0,,
1625556,2024-03-22,True,79114,19222.0,74828.0,5348.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1625556,2024-05-01,True,79114,10203.0,0.0,10203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1625556,2024-06-10,True,79114,0.0,80176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1625556,2024-07-20,True,79114,0.0,80176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1625556,2024-08-29,True,79114,0.0,80176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1765313,2024-01-01,True,71301,923.0,73714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1765313,2024-02-10,True,71301,52474.0,0.0,52474.0,1.0,12.0,21.0,0.0,0.0,25.0,300.0,525.0,0.0,0.0,True,,220.0,27.25
1765313,2024-03-21,True,71301,28444.0,0.0,28444.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1765313,2024-04-30,True,71301,40761.0,0.0,40761.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1765313,2024-06-09,True,71301,49774.0,0.0,49774.0,0.0,0.0,40.0,2578.0,12418.0,0.0,0.0,1000.0,64450.0,310450.0,True,,181305.0,54868.0
1765313,2024-07-19,True,71301,8645.0,73714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1765313,2024-08-28,False,71301,,,,,,,,,,,,,,False,1782525.0,,
1846716,2024-01-08,True,103502,11890.0,87404.0,10294.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1846716,2024-02-17,True,103502,10712.0,0.0,10712.0,0.0,0.0,0.0,4.0,2628.0,0.0,0.0,0.0,100.0,65700.0,True,,32890.0,10520.0
1846716,2024-03-28,True,103502,8255.0,0.0,8255.0,0.0,0.0,8.0,316.0,4205.0,0.0,0.0,200.0,7900.0,105125.0,True,,55782.5,17460.0
1846716,2024-05-07,True,103502,3854.0,0.0,3854.0,0.0,0.0,0.0,24.0,232.0,0.0,0.0,0.0,600.0,5800.0,True,,3140.0,976.0
1846716,2024-06-16,True,103502,0.0,67316.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1846716,2024-07-26,False,103502,,,,,,,,,,,,,,False,2587550.0,,
1846716,2024-09-04,True,103502,91209.0,36260.0,65931.0,0.0,0.0,12.0,20.0,8.0,0.0,0.0,300.0,500.0,200.0,False,,390.0,84.0
1866836,2024-01-01,True,278082,0.0,289766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1866836,2024-02-10,True,278082,115427.0,0.0,115427.0,17.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,True,,42.5,4.25
1866836,2024-03-21,True,278082,118903.0,9130.0,118869.0,1801.0,3944.0,36.0,0.0,0.0,45025.0,98600.0,900.0,0.0,0.0,True,,24492.5,2458.25
1866836,2024-04-30,True,278082,16797.0,0.0,16797.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1866836,2024-06-09,True,278082,3626.0,0.0,3626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1866836,2024-07-19,True,278082,224629.0,38386.0,201023.0,8.0,330.0,405.0,0.0,0.0,200.0,8250.0,10125.0,0.0,0.0,False,,4707.5,572.0
1866836,2024-08-28,True,278082,1409.0,289766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1894403,2024-01-04,True,948711,851158.0,0.0,851158.0,10612.0,2830.0,16.0,0.0,0.0,265300.0,70750.0,400.0,0.0,0.0,True,,40800.0,4084.0
1894403,2024-02-13,True,948711,773669.0,0.0,773669.0,5441.0,832.0,0.0,0.0,0.0,136025.0,20800.0,0.0,0.0,0.0,True,,17762.5,1776.25
1894403,2024-03-24,True,948711,743488.0,853781.0,80224.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1894403,2024-05-03,True,948711,603035.0,0.0,603035.0,41586.0,8790.0,8.0,0.0,0.0,1039650.0,219750.0,200.0,0.0,0.0,True,,147975.0,14799.5
1894403,2024-06-12,False,948711,,,,,,,,,,,,,,False,23717775.0,,
1894403,2024-07-22,True,948711,0.0,960609.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1894403,2024-08-31,True,948711,733461.0,950610.0,9859.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1898752,2024-01-04,True,377015,369233.0,0.0,369233.0,1425.0,183.0,5.0,3.0,0.0,142500.0,18300.0,500.0,300.0,0.0,True,,18180.0,1835.0
1898752,2024-02-13,True,377015,358483.0,0.0,358483.0,8662.0,769.0,3.0,0.0,0.0,866200.0,76900.0,300.0,0.0,0.0,True,,102090.0,10212.0
1898752,2024-03-24,True,377015,351105.0,106424.0,254652.0,65364.0,2193.0,3.0,0.0,0.0,6536400.0,219300.0,300.0,0.0,0.0,False,,697590.0,69762.0
1898752,2024-05-03,True,377015,318600.0,0.0,318600.0,75894.0,3911.0,31.0,0.0,0.0,7589400.0,391100.0,3100.0,0.0,0.0,True,,838090.0,83840.0
1898752,2024-06-12,True,377015,311199.0,238205.0,129261.0,892.0,45065.0,50.0,2.0,21.0,89200.0,4506500.0,5000.0,200.0,2100.0,False,,912850.0,91574.0
1898752,2024-07-22,True,377015,0.0,385602.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1898752,2024-08-31,True,377015,272429.0,369622.0,15960.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1929498,2024-01-01,True,339117,250616.0,0.0,250616.0,214.0,13728.0,0.0,0.0,0.0,5350.0,343200.0,0.0,0.0,0.0,True,,69175.0,6917.5
1929498,2024-02-10,True,339117,265748.0,0.0,265748.0,20.0,5527.0,433.0,0.0,0.0,500.0,138175.0,10825.0,0.0,0.0,True,,30932.5,3201.5
1929498,2024-03-21,True,339117,196358.0,0.0,196358.0,345.0,4333.0,1394.0,0.0,0.0,8625.0,108325.0,34850.0,0.0,0.0,True,,32982.5,3646.75
1929498,2024-04-30,True,339117,4551.0,335.0,4551.0,20.0,0.0,0.0,0.0,0.0,500.0,0.0,0.0,0.0,0.0,True,,50.0,5.0
1929498,2024-06-09,True,339117,200826.0,302350.0,40987.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1929498,2024-07-19,True,339117,57496.0,346518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1929498,2024-08-28,True,339117,0.0,346518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1945995,2024-01-01,True,544827,0.0,549074.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
1945995,2024-02-10,True,544827,453027.0,0.0,453027.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
1945995,2024-03-21,True,544827,389842.0,0.0,389842.0,289.0,2523.0,0.0,0.0,0.0,7225.0,63075.0,0.0,0.0,0.0,True,,13337.5,1333.75
1945995,2024-04-30,True,544827,272279.0,0.0,272279.0,4.0,4.0,0.0,0.0,0.0,100.0,100.0,0.0,0.0,0.0,True,,30.0,3.0
1945995,2024-06-09,True,544827,200828.0,0.0,200828.0,8.0,12.0,0.0,10.0,0.0,200.0,300.0,0.0,250.0,0.0,True,,180.0,28.0
1945995,2024-07-19,True,544827,407479.0,75166.0,369416.0,274.0,46909.0,19244.0,8482.0,1018.0,6850.0,1172725.0,481100.0,212050.0,25450.0,False,,477105.0,63803.0
1945995,2024-08-28,True,544827,465.0,543429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
2252564,2024-01-04,True,43925,1243.0,44898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
2252564,2024-02-13,True,43925,35970.0,0.0,35970.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
2252564,2024-03-24,True,43925,24912.0,44898.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False,,0.0,0.0
2252564,2024-05-03,True,43925,35357.0,0.0,35357.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,True,,30.0,4.0
2252564,2024-06-12,True,43925,30686.0,0.0,30686.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,True,,0.0,0.0
2252564,2024-07-22,False,43925,,,,,,,,,,,,,,False,1098125.0,,
2252564,2024-08-31,True,43925,38919.0,3064.0,36983.0,12.0,0.0,140.0,72.0,0.0,300.0,0.0,3500.0,1800.0,0.0,True,,1800.0,287.0
2810519,2024-01-01,True,1144148,1089563.0,114360.0,1022511.0,48961.0,835964.0,52564.0,21299.0,3776.0,30600625.0,522477500.0,32852500.0,13311875.0,2360000.0,True,,123916062.5,13512206.25
2810519,2024-02-10,True,1144148,1066701.0,680207.0,469794.0,403.0,10899.0,90.0,13.0,32.0,251875.0,6811875.0,56250.0,8125.0,20000.0,False,,1417687.5,144856.25
2810519,2024-03-21,True,1144148,951754.0,0.0,951754.0,587890.0,292398.0,943.0,9.0,0.0,367431250.0,182748750.0,589375.0,5625.0,0.0,True,,73471937.5,7353312.5
2810519,2024-04-30,True,1144148,875982.0,0.0,875982.0,599339.0,214455.0,5959.0,409.0,0.0,374586875.0,134034375.0,3724375.0,255625.0,0.0,True,,65485125.0,6595981.25
2810519,2024-06-09,True,1144148,688503.0,443155.0,435961.0,17593.0,189040.0,10642.0,4540.0,19.0,10995625.0,118150000.0,6651250.0,2837500.0,11875.0,False,,27865875.0,2967906.25
